variation_length_over_spacing,averaging_fraction,expected_count_in_cube
12.302687708123818,0.1,1.8620871366628688
12.589254117941675,0.1,1.995262314968881
12.882495516931343,0.1,2.1379620895022335
13.182567385564074,0.1,2.290867652767775
13.48962882591654,0.1,2.4547089156850337
13.803842646028853,0.1,2.6302679918953853
14.125375446227547,0.1,2.818382931264457
14.454397707459272,0.1,3.0199517204020143
14.791083881682072,0.1,3.2359365692962814
15.13561248436208,0.1,3.4673685045253153
15.488166189124811,0.1,3.7153522909717247
15.848931924611133,0.1,3.981071705534972
16.218100973589298,0.1,4.265795188015925
16.595869074375607,0.1,4.570881896148751
16.982436524617444,0.1,4.897788193684464
17.378008287493753,0.1,5.248074602497725
17.78279410038923,0.1,5.623413251903493
18.197008586099834,0.1,6.025595860743578
18.620871366628677,0.1,6.456542290346558
19.054607179632473,0.1,6.9183097091893675
19.498445997580454,0.1,7.413102413009178
19.952623149688797,0.1,7.943282347242817
20.417379446695296,0.1,8.511380382023768
20.892961308540396,0.1,9.1201083935591
21.379620895022324,0.1,9.772372209558114
21.87761623949553,0.1,10.471285480509001
22.3872113856834,0.1,11.220184543019645
22.908676527677734,0.1,12.022644346174138
23.442288153199225,0.1,12.882495516931344
23.98832919019491,0.1,13.803842646028862
24.547089156850312,0.1,14.791083881682095
25.11886431509581,0.1,15.848931924611152
25.703957827688633,0.1,16.982436524617437
26.302679918953814,0.1,18.19700858609983
26.915348039269155,0.1,19.49844599758045
27.542287033381662,0.1,20.89296130854039
28.183829312644534,0.1,22.387211385683393
28.84031503126606,0.1,23.988329190194904
29.512092266663856,0.1,25.703957827688637
30.19951720402016,0.1,27.542287033381662
30.902954325135905,0.1,29.512092266663856
31.622776601683793,0.1,31.6227766016838
32.359365692962825,0.1,33.884415613920254
33.11311214825911,0.1,36.307805477010156
33.884415613920254,0.1,38.90451449942806
34.673685045253166,0.1,41.686938347033546
35.48133892335755,0.1,44.66835921509633
36.30780547701014,0.1,47.86300923226388
37.15352290971726,0.1,51.28613839913651
38.018939632056124,0.1,54.95408738576249
38.90451449942807,0.1,58.88436553555895
39.810717055349734,0.1,63.09573444801938
40.73802778041128,0.1,67.60829753919822
41.68693834703355,0.1,72.44359600749908
42.657951880159274,0.1,77.62471166286925
43.65158322401661,0.1,83.17637711026718
44.668359215096324,0.1,89.12509381337465
45.708818961487516,0.1,95.49925860214368
46.77351412871981,0.1,102.32929922807534
47.86300923226383,0.1,109.64781961431848
48.97788193684461,0.1,117.48975549395293
50.11872336272722,0.1,125.89254117941672
51.28613839913648,0.1,134.89628825916535
52.48074602497726,0.1,144.5439770745928
53.70317963702527,0.1,154.88166189124814
54.954087385762456,0.1,165.95869074375608
56.23413251903491,0.1,177.8279410038923
57.543993733715695,0.1,190.54607179632472
58.8843655355589,0.1,204.173794466953
60.25595860743578,0.1,218.77616239495538
61.65950018614822,0.1,234.42288153199226
63.09573444801933,0.1,251.18864315095811
64.56542290346556,0.1,269.15348039269173
66.06934480075961,0.1,288.4031503126607
67.60829753919819,0.1,309.02954325135926
69.18309709189366,0.1,331.1311214825912
70.79457843841381,0.1,354.8133892335758
72.44359600749902,0.1,380.1893963205615
74.13102413009177,0.1,407.3802778041131
75.8577575029184,0.1,436.51583224016656
77.6247116628692,0.1,467.7351412871988
79.43282347242817,0.1,501.18723362727275
81.28305161640995,0.1,537.0317963702532
83.17637711026708,0.1,575.4399373371567
85.11380382023764,0.1,616.5950018614822
87.09635899560806,0.1,660.6934480075961
89.12509381337455,0.1,707.945784384138
91.20108393559097,0.1,758.577575029184
93.3254300796991,0.1,812.8305161640992
95.49925860214358,0.1,870.9635899560803
97.72372209558107,0.1,933.2543007969911
100.0,0.1,1000.0
102.32929922807547,0.1,1071.5193052376085
104.71285480508996,0.1,1148.153621496883
107.1519305237607,0.1,1230.2687708123838
109.64781961431851,0.1,1318.2567385564078
