speed_m_s,beta,core_radius_m,assumed_variation_length_m,air_mach,air_knudsen_proxy,air_reynolds_proxy,air_collision_rate_proxy,water_mach,water_length_over_mean_spacing,water_molecules_in_assumed_averaging_cube
0.6387015451080799,0.1,0.0015656765004862824,0.00015656765004862824,0.0018513959307753668,0.00042984613985773775,6.502914198230619,5.900737520126878e-07,0.00042674008015323203,503860.5774594583,127917846720346.16
0.6706408730710002,0.1,0.001491111025519214,0.0001491111025519214,0.0019439780487851867,0.00045134130757678307,6.502914198230621,6.505645584844054e-07,0.0004480799242155015,479864.1750967884,110498144390096.67
0.7041773799957318,0.1,0.0014200967375664086,0.00014200967375664085,0.0020411898888510523,0.0004739113767371276,6.502914198230619,7.172565180410011e-07,0.0004704869025025161,457010.6034140943,95450636691436.58
0.7393909354599632,0.1,0.0013524645110477534,0.00013524645110477536,0.0021432629678876445,0.0004976100995645551,6.502914198230621,7.90785335541196e-07,0.0004940143788275397,435245.4350041614,82452280941807.28
0.776365403051818,0.1,0.0012880532750031053,0.00012880532750031055,0.0022504403801961777,0.0005224939162538734,6.502914198230621,8.718518844763648e-07,0.0005187183855496483,414516.8345696183,71224026032260.36
0.8151888400969576,0.1,0.0012267096294903415,0.00012267096294903414,0.002362977376410774,0.0005486220893852525,6.50291419823062,9.61228887666177e-07,0.0005446577570187801,394775.43547348975,61524821706562.59
0.8559537073733683,0.1,0.0011682874802524787,0.00011682874802524788,0.0024811419713960167,0.0005760568450622769,6.50291419823062,1.059768282818919e-06,0.0005718942696939257,375974.22216903674,53146443649644.21
0.8987570893132842,0.1,0.0011126476907838054,0.00011126476907838054,0.0026052155825434177,0.0006048635211078402,6.50291419823062,1.168409343164687e-06,0.0006004927892681632,358068.41822888615,45909023289433.2
0.9437009252166703,0.1,0.0010596577509663918,0.00010596577509663918,0.0027354936999869637,0.0006351107226708192,6.502914198230619,1.2881876305669747e-06,0.00063052142515092,341015.37970678316,39657186345032.7
0.9908922520269197,0.1,0.0010091914614878156,0.00010091914614878157,0.0028722865903338967,0.0006668704856141169,6.50291419823062,1.4202448664533325e-06,0.0006620516926753792,324774.49357799866,34256717222878.33
1.0404434592469507,0.1,0.0009611286332885184,9.611286332885185e-05,0.003015920035586716,0.0007002184480731978,6.502914198230621,1.56583981465437e-06,0.000695158683417334,309307.08101652056,29591677651514.465
1.0924725566028064,0.1,0.0009153548013230077,9.153548013230078e-05,0.003166736109016202,0.0007352340305936886,6.502914198230621,1.726360279885861e-06,0.0007299212440311197,294576.30527867744,25561917697307.15
1.147103455092214,0.1,0.0008717609519532059,8.71760951953206e-05,0.0033250939898332526,0.0007720006252770598,6.50291419823062,1.903336336242951e-06,0.0007664221640285307,280547.08397381223,22080925727117.836
1.204466262087443,0.1,0.000830243263324715,8.302432633247151e-05,0.0034913708185997285,0.000810605794384849,6.502914198230621,2.0984549117999014e-06,0.0008047483729479347,267186.0055130726,19073971160538.5
1.2646975911952714,0.1,0.0007907028581076805,7.907028581076805e-05,0.0036659625954155424,0.0008511414788744177,6.50291419823062,2.313575868335151e-06,0.0008449911473831539,254461.2495373342,16476500139948.717
1.3279408876120131,0.1,0.0007530455680133947,7.530455680133947e-05,0.003849285123021081,0.0008937042173628848,6.50291419823062,2.5507497294529202e-06,0.0008872463283651695,242342.511134751,14232749676342.996
1.394346769748457,0.1,0.0007171817095258177,7.171817095258177e-05,0.004041774997061008,0.0009383953760407114,6.502914198230621,2.812237226085047e-06,0.0009316145496143554,230800.92866745178,12294550519153.652
1.4640733879383325,0.1,0.0006830258703139001,6.830258703139002e-05,0.004243890645867867,0.0009853213900824977,6.50291419823062,3.100530845679931e-06,0.000978201477206845,219809.01503549528,10620293049857.09
1.5372868010845833,0.1,0.0006504967058160405,6.504967058160405e-05,0.004456113422241779,0.0010345940171299244,6.50291419823062,3.418378590484523e-06,0.001027118061225811,209340.59221438586,9174033998975.932
1.614161372140459,0.1,0.0006195167455122221,6.195167455122222e-05,0.004678948749826381,0.0010863306034505288,6.50291419823062,3.768810171382253e-06,0.001078480799996982,199370.72891024555,7924724809312.018
1.6948801833673017,0.1,0.0005900122084224566,5.900122084224566e-05,0.004912927326811213,0.001140654363406194,6.502914198230619,4.1551658869654555e-06,0.0011324120175377,189875.68118416294,6845545079769.225
1.779635472357972,0.1,0.0005619128273921318,5.6191282739213184e-05,0.0051586063898272005,0.001197694672896915,6.50291419823062,4.581128463116286e-06,0.001189040154880265,180832.83590431398,5913326780014.832
1.868629089864361,0.1,0.0005351516817457806,5.351516817457806e-05,0.005416571041045364,0.0012575873774787146,6.502914198230621,5.050758156589735e-06,0.0012485000759633997,172220.65689117863,5108056874912.781
1.9620729805193178,0.1,0.0005096650379107315,5.096650379107315e-05,0.005687435641639262,0.001320475115889501,6.50291419823062,5.568531457204456e-06,0.0013109333888203121,164018.6336275971,4412447680978.368
2.0601896875978736,0.1,0.00048539219763107027,4.853921976310703e-05,0.005971845274929844,0.0013865076597533688,6.50291419823062,6.139383757549077e-06,0.0013764887828283051,156207.23241151398,3811565731186.941
2.1632128830198925,0.1,0.0004622753534104226,4.6227535341042265e-05,0.006270477282697298,0.0014558422702723875,6.50291419823062,6.768756396929799e-06,0.0014453223828231115,148767.8498350761,3292511180537.63
2.2713879238563686,0.1,0.0004402594508392901,4.402594508392901e-05,0.006584042878318678,0.0015286440727553358,6.50291419823062,7.462648527980019e-06,0.0015175981209212955,141682.7684792937,2844140869791.4487
2.3849724366647562,0.1,0.00041929205747905465,4.1929205747905466e-05,0.0069132888405731875,0.001605086449875381,6.50291419823062,8.227674300322433e-06,0.0015934881269362565,134935.11471874572,2456829102064.6377
2.5042369310449457,0.1,0.0003993232379903961,3.993232379903961e-05,0.00725899929214897,0.0016853514545932483,6.50291419823062,9.07112590635562e-06,0.001673173138317628,128508.81853584066,2122260996585.005
2.6294654438771268,0.1,0.0003803054352087273,3.803054352087273e-05,0.0076219975670871,0.0017696302437293062,6.50291419823062,1.0001043090114952e-05,0.0017568429305903739,122388.57524892566,1833253983291.2993
2.760956215775833,0.1,0.0003621933568834225,3.6219335688342256e-05,0.00800314817161019,0.0018581235332171355,6.50291419823062,1.1026289781763165e-05,0.00184469676931871,116559.80906309828,1583603606088.699
2.8990224013711816,0.1,0.00034494386781110055,3.4494386781110055e-05,0.008403358843005465,0.001951042076122805,6.502914198230621,1.2156638588187241e-05,0.0019369438846712178,111008.63835691386,1367950324436.115
3.043992815108914,0.1,0.0003285158871060673,3.2851588710606734e-05,0.008823582711465721,0.002048607164568299,6.50291419823062,1.3402863945062363e-05,0.002033803969717385,105721.84262231606,1181664453737.0789
3.1962127143453958,0.1,0.00031287029036326396,3.12870290363264e-05,0.00926482057003669,0.002151051156754451,6.50291419823062,1.4776844818304296e-05,0.002135507703642283,100686.83097905625,1020746774413.2688
3.3560446216025763,0.1,0.00029796981648071196,2.9796981648071197e-05,0.009728123258076902,0.0022586180303385338,6.502914198230621,1.6291677933855968e-05,0.002242297301125457,95891.6121886162,881742675917.8152
3.5238691879411803,0.1,0.00028377897891954665,2.8377897891954665e-05,0.010214594163906406,0.002371563963484414,6.502914198230621,1.796180261510979e-05,0.00235442708919243,91324.76609622013,761667992516.1672
3.700086099508285,0.1,0.00027026398119030064,2.7026398119030064e-05,0.01072539185260455,0.002490157944969076,6.50291419823062,1.9803138417910333e-05,0.002472164112912603,86975.4164329237,657944938663.3534
3.8851150294183263,0.1,0.00025739263636415896,2.57392636364159e-05,0.011261732825215167,0.0026146824147985333,6.502914198230621,2.1833236875068445e-05,0.0025957887713860947,82833.20491300547,568346768626.4047
4.0793966372344865,0.1,0.00024513429041749717,2.451342904174972e-05,0.011824894415930386,0.002745433936858809,6.50291419823062,2.4071448796808948e-05,0.002725595485534152,78888.26656497222,490949972294.4936
4.283393618430794,0.1,0.00023345974922714353,2.3345974922714354e-05,0.012416217834152888,0.002882723905203924,6.50291419823062,2.65391087218522e-05,0.0028618933992835206,75131.20623742764,424092980907.5835
4.497591806334333,0.1,0.00022234120904249618,2.223412090424962e-05,0.01303711135868157,0.0030268792856630064,6.50291419823062,2.9259738277309752e-05,0.003005007115814715,71553.07622385037,366340496190.5056
4.7225013291718705,0.1,0.00021175219026891374,2.1175219026891377e-05,0.013689053691627677,0.0031782433945326686,6.50291419823062,3.2259270385811e-05,0.003155277470627579,68145.3549529945,316452677103.7297
4.958657824976534,0.1,0.0002016674744046757,2.016674744046757e-05,0.014373597480049134,0.0033371767162092073,6.50291419823062,3.556629645699433e-05,0.0033130623432652915,64899.92669416111,273358522706.2669
5.206623717247903,0.1,0.00019206304398132617,1.9206304398132618e-05,0.015092373013689986,0.003504057761707839,6.50291419823062,3.921233891958049e-05,0.0034787375096299597,61809.06222900816,236132879709.0843
5.466989554403594,0.1,0.00018291602536436383,1.8291602536436382e-05,0.015847092107631425,0.0036792839701136194,6.502914198230619,4.323215169179261e-05,0.003652697536919672,58865.400443866965,203976581112.92758
5.740375416212351,0.1,0.0001742046342780532,1.742046342780532e-05,0.01663955217910127,0.003863272655110912,6.502914198230619,4.766405145419377e-05,0.003835356723318364,56061.93079872611,176199289543.14966
6.027432390558118,0.1,0.0001659081239246225,1.659081239246225e-05,0.01747164052815092,0.004056461998845614,6.502914198230619,5.255028288261977e-05,0.004027150084676411,53391.976631131714,152204676959.0799
6.328844124052185,0.1,0.000158006735574288,1.58006735574288e-05,0.01834533883239478,0.00425931209548712,6.502914198230619,5.793742132259266e-05,0.004228534390531843,50849.179255240546,131477622573.18669
6.645328450186231,0.1,0.00015048165150843308,1.5048165150843309e-05,0.01926272786651651,0.004472306046975333,6.50291419823062,6.387681674348911e-05,0.004439989251939498,48427.48281815728,113573154142.5942
6.9776390989038655,0.1,0.0001433149502038723,1.4331495020387232e-05,0.02022599245778197,0.004695951113562301,6.50291419823062,7.042508320421566e-05,0.004662018263698878,46121.11987748985,98106895222.549
7.3265674916621375,0.1,0.00013648956365146863,1.3648956365146863e-05,0.02123742668936088,0.004930779921888618,6.502914198230621,7.764463849595697e-05,0.004895150203701007,43924.59766577496,84746813301.70503
7.692944626258031,0.1,0.00012998923670745513,1.2998923670745514e-05,0.022299439363849077,0.005177351733471653,6.502914198230621,8.560429910584704e-05,0.005139940292250591,41832.68500906162,73206091666.66731
8.077643055908869,0.1,0.00012379848838065346,1.2379848838065346e-05,0.023414559740003345,0.005436253776626668,6.502914198230621,9.437993617273274e-05,0.005396971514362698,39840.399868498,63236971967.660706
8.481578967299882,0.1,0.00011790257496339165,1.1790257496339166e-05,0.02458544355635111,0.005708102644992818,6.502914198230622,0.00010405519868757024,0.0056668560081830485,37942.99747525149,54625435296.38421
8.905714362547995,0.1,0.00011228745491831518,1.1228745491831518e-05,0.025814879356020705,0.005993545765994801,6.50291419823062,0.00011472231083196977,0.005950236522838567,36135.959030504004,47186607588.444305
9.35105935027834,0.1,0.00010693975543746648,1.0693975543746649e-05,0.027105795127855332,0.006293262942737323,6.50291419823062,0.00012648295105508503,0.006247787949190179,34414.980943611095,40760790712.69594
9.818674551269805,0.1,0.00010184674059399133,1.0184674059399134e-05,0.028461265279626773,0.006607967973004578,6.50291419823062,0.00013944922126816916,0.006560218927133405,32775.964582794564,35210034042.18181
10.309673624398894,0.1,9.699628101062268e-05,9.699628101062268e-06,0.02988451795995628,0.006938410349220455,6.502914198230619,0.00015374471539511886,0.006888273533274704,31215.006513959255,30415172904.52006
10.82522591889761,0.1,9.237682497270556e-05,9.237682497270557e-06,0.03137894274638029,0.0072853770434180894,6.502914198230622,0.0001695056974643831,0.007232733053002868,29728.389204386953,26273270332.644325
11.366559259241841,0.1,8.797737091696654e-05,8.797737091696655e-06,0.032948098717870467,0.00764969438146976,6.502914198230619,0.00018688240047175765,0.007594417841175758,28312.572169167648,22695407194.92744
11.934962869302721,0.1,8.378744123050827e-05,8.378744123050828e-06,0.034595722931033544,0.00803223001104073,6.502914198230621,0.00020604045839476805,0.007974189275853782,26964.183539282938,19604773262.79328
12.531790442725034,0.1,7.97970572976283e-05,7.97970572976283e-06,0.036325739320177595,0.008433894967953947,6.502914198230621,0.00022716248500854295,0.008372951809733043,25680.0120312598,16935018234.501545
13.158463366844947,0.1,7.5996715735036e-05,7.5996715735036004e-06,0.03814226804244079,0.008855645845886648,6.502914198230621,0.0002504498145523774,0.00879165512416379,24456.999299270658,14628827314.580101
13.816474107825098,0.1,7.237736575886898e-05,7.237736575886898e-06,0.0400496352902388,0.00929848707456629,6.50291419823062,0.00027612442083894853,0.009231296390884134,23292.23265146507,12636690769.179056
14.507389765068968,0.1,6.89303876296072e-05,6.89303876296072e-06,0.04205238359439991,0.009763473311891415,6.50291419823062,0.000304431033099046,0.009692922646855505,22182.938113186865,10915841041.93377
15.232855803379623,0.1,6.564757212354994e-05,6.5647572123549945e-06,0.04415528264252542,0.010251711955674484,6.502914198230621,0.00033563946872995946,0.010177633287855675,21126.473820556086,9429334612.142822
15.994599971751219,0.1,6.252110098196546e-05,6.252110098196546e-06,0.04636334063834002,0.010764365780988572,6.502914198230619,0.00037004720518317707,0.010686582686768033,20120.323728682182,8145258884.4225
16.794436418126235,0.1,5.95435282913513e-05,5.9543528291351306e-06,0.048681816229085545,0.011302655709398955,6.502914198230621,0.000407982215506521,0.011220982942802786,19162.091619524006,7036047083.197802
17.634270009917813,0.1,5.670776275046164e-05,5.6707762750461646e-06,0.051116231029363315,0.011867863716674684,6.502914198230622,0.00044980609456897605,0.01178210676819743,18249.495395126105,6077886444.058217
18.516100870587096,0.1,5.400705078186868e-05,5.400705078186868e-06,0.05367238277125237,0.012461335885905114,6.502914198230621,0.0004959175057672601,0.012371290519271532,17380.361642640022,5250206996.920417
19.442029143079566,0.1,5.143496044783742e-05,5.143496044783742e-06,0.05635635911202095,0.013084485613292549,6.502914198230619,0.0005467559810679872,0.0129899373790544,16552.620458186935,4535239966.100311
20.414259991464938,0.1,4.898536613220824e-05,4.898536613220824e-06,0.059174552132315546,0.0137387969742559,6.502914198230622,0.0006028061106072634,0.013639520699065332,15764.300517234267,3917636306.945279
21.435108852692274,0.1,4.6652433951806075e-05,4.6652433951806075e-06,0.06213367355935567,0.0144258282578619,6.50291419823062,0.0006646021617827936,0.014321587508205072,15013.524379746032,3384137189.700438
22.507006950967874,0.1,4.443060786263261e-05,4.443060786263261e-06,0.06524077075139,0.01514721567800138,6.50291419823062,0.0007327331718674855,0.015037762197115246,14298.504018925816,2923289356.49553
23.63250708788871,0.1,4.231459642775202e-05,4.231459642775203e-06,0.06850324348148139,0.0159046772701491,6.50291419823062,0.0008078485626871251,0.015789750386780255,13617.536562903704,2525199240.6834145
24.81428972212109,0.1,4.029936021535745e-05,4.029936021535745e-06,0.07192886156059311,0.016700016982987495,6.502914198230619,0.0008906643308809824,0.016579342990585035,12969.000239225747,2181320569.9186993
26.055169353103697,0.1,3.838009979700554e-05,3.838009979700554e-06,0.07552578334194637,0.017535128974638783,6.502914198230621,0.0009819698727506437,0.01740842047950269,12351.350512487483,1884270893.1999812
27.358101223978366,0.1,3.655224431743593e-05,3.6552244317435932e-06,0.07930257515071944,0.018412002123737437,6.502914198230622,0.0010826355087512423,0.018278957360569992,11763.116405912893,1627673093.0442624
28.72618835971178,0.1,3.481144060875445e-05,3.4811440608754447e-06,0.08326823168536014,0.01933272476608603,6.50291419823062,0.0011936207793481852,0.019193026879316327,11202.89699811863,1406018480.3476126
30.16268895717034,0.1,3.315354282305384e-05,3.315354282305384e-06,0.08743219743910059,0.020299489668175637,6.50291419823062,0.0013159835913151537,0.020152805957345483,10669.358086720002,1214548532.8270714
31.671024144747822,0.1,3.157460255878196e-05,3.1574602558781963e-06,0.09180438919268984,0.021314599249415287,6.502914198230619,0.0014508903016554743,0.021160580376829368,10161.229010833045,1049152738.1828529
33.25478613002609,0.1,3.007085945734258e-05,3.0070859457342583e-06,0.09639521963191279,0.02238047106550756,6.50291419823062,0.001599626835266355,0.022218750224260883,9677.29962490524,906280348.8588958
34.9177467548731,0.1,2.8638732247533715e-05,2.8638732247533715e-06,0.10121562214614253,0.023499643566029595,6.50291419823062,0.0017636109423191009,0.02332983560643073,9216.417416667726,782864153.9366146
36.663866478352666,0.1,2.727481021649549e-05,2.727481021649549e-06,0.10627707686698502,0.024674782139931347,6.502914198230619,0.0019444057121920967,0.02449648265224102,8777.48476234536,676254631.6827546
38.49730380883959,0.1,2.5975845086854734e-05,2.5975845086854737e-06,0.11159163800902945,0.025908685463349044,6.50291419823062,0.0021437344727708017,0.025721469814649595,8359.456312587565,584163069.126047
40.42242520780324,0.1,2.4738743280721252e-05,2.4738743280721255e-06,0.1171719625778181,0.027204292164851585,6.502914198230619,0.002363497217134223,0.02700771448775342,7961.336502894466,504612427.5431923
42.44381548884625,0.1,2.3560558552111997e-05,2.3560558552112e-06,0.12303134051340554,0.02856468782399352,6.502914198230621,0.0026057887142063264,0.028358279954770235,7582.177182609212,435894899.0253464
44.566288736764484,0.1,2.243848497025647e-05,2.243848497025647e-06,0.12918372634129713,0.029993112319842495,6.50291419823062,0.002872918476002361,0.02977638268346561,7221.075356829664,376535242.9415795
46.794899772632355,0.1,2.1369850237073114e-05,2.1369850237073115e-06,0.13564377240614364,0.03149296754698157,6.502914198230621,0.00316743277179694,0.03126539998639964,6877.171035861849,325259115.1997634
49.134956192219036,0.1,2.0352109322901136e-05,2.0352109322901137e-06,0.1424268637673434,0.03306782551736341,6.50291419823062,0.0034921388990520746,0.032828878064237274,6549.645187093257,280965710.39154243
51.59203100640545,0.1,1.9382838405331324e-05,1.9382838405331327e-06,0.14954915483965572,0.03472143686731086,6.502914198230621,0.0038501319424545113,0.03447054045127748,6237.717784408412,242704129.4979259
54.171975913706255,0.1,1.845972909670046e-05,1.8459729096700461e-06,0.15702760786608935,0.036457739789924316,6.502914198230619,0.004244824276128403,0.03619429688331518,5940.645950501159,209652965.81300917
56.88093523650624,0.1,1.758058294650189e-05,1.7580582946501891e-06,0.164880033314691,0.038280869414168694,6.50291419823062,0.004679978090237071,0.03800425260895522,5657.722187659519,181102670.83266294
59.72536055420135,0.1,1.6743306205619138e-05,1.674330620561914e-06,0.17312513229544269,0.04019516765297751,6.50291419823062,0.0051597412520160806,0.0399047181665541,5388.272692809511,156440321.5358124
62.71202606809409,0.1,1.594590483991345e-05,1.594590483991345e-06,0.18178254109828573,0.042205193543827325,6.502914198230619,0.005688686843063375,0.041900219650073775,5131.655752805212,135136462.03948972
65.84804473463589,0.1,1.5186479781289577e-05,1.5186479781289577e-06,0.19087287795834232,0.044315734106409974,6.502914198230617,0.0062718567497542085,0.04399550948829645,4887.260216143224,116733737.14186583
69.14088520543936,0.1,1.446322240492994e-05,1.4463222404929942e-06,0.20041779215971062,0.04653181574326071,6.502914198230617,0.006914809722282908,0.0461955777630721,4654.504037461872,100837073.73605925
72.59838961440313,0.1,1.3774410221925994e-05,1.3774410221925995e-06,0.21044001559477404,0.048858716210493286,6.502914198230623,0.007623674360427958,0.04850566409355323,4432.832891358777,87105199.30749942
76.22879225431208,0.1,1.3118402777048232e-05,1.3118402777048233e-06,0.22096341690182147,0.05130197718715201,6.502914198230623,0.008405207531098682,0.0509312701147209,4221.7188522254355,75243315.43236724
80.04073918739147,0.1,1.249363774188541e-05,1.249363774188541e-06,0.23201305830990757,0.05386741747311442,6.5029141982306236,0.009266858774496787,0.05347817257991988,4020.65913695485,64996768.99042784
84.04330883651933,0.1,1.1898627194048201e-05,1.1898627194048201e-06,0.24361525532633463,0.05656114684697749,6.502914198230623,0.010216841312809685,0.0561524371186078,3829.174907527756,56145585.224674486
88.24603360613668,0.1,1.1331954073576174e-05,1.1331954073576175e-06,0.255797639408906,0.05938958061692995,6.5029141982306236,0.011264210338287256,0.05896043268208336,3646.8101306258177,48499745.28249916
92.65892258434691,0.1,1.0792268808108638e-05,1.0792268808108639e-06,0.26858922377220884,0.062359454899265455,6.502914198230622,0.012418949326940678,0.061908846711597076,3473.1304915558203,41895106.85576673
97.29248538027144,0.1,1.0278286098782052e-05,1.0278286098782053e-06,0.28202047248464956,0.06547784266092267,6.50291419823062,0.013692065200601653,0.06500470106496845,3307.7223598983323,36189880.34334
102.15775715343162,0.1,9.788781859199312e-06,9.788781859199312e-07,0.2961233730208003,0.06875217056425947,6.502914198230621,0.015095693244422743,0.06825536873964003,3150.1918044174213,31261584.88565808
107.26632489476631,0.1,9.322590300180886e-06,9.322590300180886e-07,0.31093151244184536,0.07219023665417773,6.502914198230619,0.016643212779887773,0.07166859143199548,3000.163654885386,27004418.9229561
112.6303550218758,0.1,8.878601153354915e-06,8.878601153354915e-07,0.3264801573855592,0.07580022892972241,6.50291419823062,0.018349374695922578,0.07525249797476062,2857.2806085881566,23326988.827782113
118.26262235421038,0.1,8.455757026974112e-06,8.455757026974112e-07,0.34280633805631167,0.07959074484438358,6.50291419823062,0.020230442053726736,0.07901562369639666,2721.202379383465,20150346.84967423
124.17654053721235,0.1,8.053050887662045e-06,8.053050887662046e-07,0.3599489364151359,0.08357081178154392,6.502914198230619,0.022304345105565886,0.08296693074859246,2591.604887285177,17406296.250229783
130.3861939878671,0.1,7.669523662091505e-06,7.669523662091506e-07,0.37794877877988553,0.08774990855383456,6.502914198230619,0.024590852205156694,0.08711582945026664,2468.1794866437435,15035927.242893185
136.90637143774433,0.1,7.304261952883116e-06,7.304261952883117e-07,0.39684873305601504,0.09213798797760196,6.502914198230618,0.027111758238754967,0.09147220069891152,2350.632231084625,12988352.30674606
143.7526011534147,0.1,6.956395863284493e-06,6.956395863284493e-07,0.41669381082954804,0.09674550057624813,6.502914198230617,0.02989109237306378,0.09604641950265379,2238.6831734540815,11219613.723782247
150.94118791812164,0.1,6.625096925449215e-06,6.625096925449215e-07,0.4375312745653716,0.10158341946889587,6.502914198230619,0.0329553471002057,0.1008493796890745,2132.0656991051073,9691739.886475204
158.48925186278282,0.1,6.309576127381698e-06,6.309576127381698e-07,0.4594107501661598,0.10666326650365286,6.502914198230618,0.03633373076300582,0.10589251984963474,2030.525890935673,8371930.116274061
166.41476923880035,0.1,6.009082033848985e-06,6.009082033848985e-07,0.4823843451599927,0.11199713969771265,6.502914198230619,0.040058445967645594,0.11118785058149516,1933.821924667083,7231850.492560773
174.7366152297823,0.1,5.722898996784267e-06,5.722898996784267e-07,0.5065067727981412,0.11759774204964353,6.502914198230617,0.04416499653750466,0.11674798309160761,1841.7234929222466,6247025.574793937
183.4746089041365,0.1,5.4503454509200765e-06,5.450345450920077e-07,0.5318354823585709,0.12347841179248378,6.5029141982306236,0.04869252593406188,0.12258615923120245,1754.011256732267,5396312.959217551
192.6495604155911,0.1,5.190772290592107e-06,5.190772290592107e-07,0.5584307959654825,0.12965315415969278,6.502914198230622,0.053684190370667975,0.12871628303219876,1670.4763231650797,4661449.38982097
202.28332056405733,0.1,4.9435613238479e-06,4.9435613238479e-07,0.5863560522507449,0.13613667473961052,6.502914198230623,0.05918757017569465,0.1351529538206463,1590.9197478320784,4026658.6793759554
212.39883283486404,0.1,4.708123800178698e-06,4.708123800178699e-07,0.615677757199354,0.14294441449786346,6.502914198230622,0.06525512332615607,0.1419115009860592,1515.1520610878856,3478313.0233269436
223.02018804030087,0.1,4.483899008368226e-06,4.483899008368226e-07,0.6464657425381681,0.15009258655112243,6.502914198230622,0.07194468547486478,0.14900802048944803,1442.9928167949158,3004640.4355585584
234.1726816936018,0.1,4.270352941119018e-06,4.2703529411190186e-07,0.6787933320451349,0.15759821477979397,6.502914198230621,0.0793200212373596,0.1564594131969961,1374.270162578056,2595472.0252171373
245.88287425201008,0.1,4.0669770232760535e-06,4.066977023276054e-07,0.7127375161750863,0.16547917437160276,6.502914198230621,0.08745143199344847,0.1642834251306753,1308.820430546007,2242023.689078274
258.1786543723972,0.1,3.87328690061882e-06,3.873286900618821e-07,0.7483791354179851,0.1737542343926233,6.502914198230621,0.09641642599690407,0.1724986897316598,1246.4877475045514,1936707.5327916967
271.08930533008373,0.1,3.688821286337284e-06,3.688821286337284e-07,0.7858030728263049,0.18244310248714632,6.502914198230621,0.10630045718076879,0.18112477223719253,1187.1236637334523,1672968.9725598393
284.64557475904286,0.1,3.51314086244452e-06,3.51314086244452e-07,0.8250984561700581,0.19156647181283587,6.502914198230619,0.11719773970052853,0.19018221627658954,1130.5867994428804,1445146.0201187534
298.8797478795801,0.1,3.3458272335096587e-06,3.345827233509659e-07,0.8663588702009265,0.20114607032295745,6.502914198230619,0.1292121459793474,0.19969259279735585,1076.7425080673802,1248347.7301252636
313.82572438788105,0.1,3.18648193021941e-06,3.1864819302194103e-07,0.9096825795310021,0.21120471251304399,6.502914198230619,0.14245819681548766,0.2096785514379309,1025.4625555954995,1078349.2004363954
329.5190991905512,0.1,3.034725460395026e-06,3.0347254603950263e-07,0.9551727626569557,0.221766353755241,6.502914198230618,0.15706215298958012,0.22016387446941488,976.6248151713608,931500.8711275737
345.9972471764186,0.1,2.8901964052046786e-06,2.8901964052046786e-07,1.0029377576869691,0.2328561473497298,6.502914198230618,0.1731632187768951,0.23117353343473956,930.1129762408661,804650.175064148
363.29941222749153,0.1,2.7525505584187893e-06,2.7525505584187896e-07,1.053091320355648,0.24450050442910184,6.502914198230619,0.19091486883644174,0.2427337486201747,885.8162675498348,695073.8580061842
381.46680068105564,0.1,2.6214601066584027e-06,2.621460106658403e-07,1.1057528949413997,0.25672715685835046,6.502914198230619,0.21048631112474456,0.25487205150080566,843.6291933343792,600419.515282011
400.5426794654987,0.1,2.4966128486842963e-06,2.4966128486842966e-07,1.161047898731481,0.26956522328028065,6.502914198230618,0.23206409977872788,0.26761735030870043,803.4512820752363,518655.0899289865
420.5724791435794,0.1,2.377711451867513e-06,2.3777114518675132e-07,1.2191080207121932,0.28304527846362904,6.502914198230617,0.2558539133416377,0.28099999887992155,765.186847217695,448025.2481182208
441.60390210854536,0.1,2.2644727440705505e-06,2.2644727440705505e-07,1.280071535195573,0.29719942611905087,6.502914198230623,0.2820825152819724,0.2950518689443463,728.7447592872577,387013.6953227957
463.6870361907765,0.1,2.156627039252757e-06,2.156627039252757e-07,1.3440836311295057,0.3120613753563925,6.502914198230622,0.3109999154930057,0.30980642603045955,694.0382288583098,334310.6242259883
486.87447394551947,0.1,2.0539174951938405e-06,2.0539174951938407e-07,1.4112967578755415,0.32766652096533455,6.502914198230621,0.3428817533762193,0.32529880916589204,660.9845998589285,288784.59553518187
511.22143790579753,0.1,1.956099501805849e-06,1.956099501805849e-07,1.4818709882778895,0.3440520277106016,6.502914198230622,0.37803192522409074,0.34156591456351365,629.5051527195667,249458.2480335534
536.7859120988043,0.1,1.8629400985768302e-06,1.8629400985768303e-07,1.5559743998882927,0.3612569188424952,6.502914198230621,0.4167854809463418,0.35864648349239087,599.5249168967941,215487.3164084285
563.6287801389902,0.1,1.7742174197588016e-06,1.7742174197588018e-07,1.6337834752546767,0.3793221690335403,6.502914198230622,0.4595118177511095,0.37658119454287564,570.9724923256152,186142.50640716634
591.8139702267232,0.1,1.6897201659786797e-06,1.6897201659786798e-07,1.7154835222268958,0.39829080196258465,6.502914198230621,0.5066182012230727,0.3954127605055632,543.7798793751319,160793.83821305368
621.4086073978463,0.1,1.6092471010137893e-06,1.6092471010137894e-07,1.8012691152805635,0.4182079927787505,6.50291419823062,0.5585536473612969,0.4151860300948418,517.882316902585,138897.12192190776
652.4831733867276,0.1,1.5326065725334786e-06,1.5326065725334786e-07,1.8913445589100137,0.4391211756892677,6.502914198230619,0.6158132025802147,0.43594809475929813,493.2181280200836,119982.2747724116
685.1116744835259,0.1,1.459616055665456e-06,1.4596160556654563e-07,1.9859243741939894,0.4610801569274129,6.502914198230621,0.6789426624705228,0.45774840083335244,469.72857320670835,103643.22932231978
