case,h,time_ratio,radial_ratio,axial_ratio,speed_ratio,volume_ratio,energy_ratio,slenderness_ratio
h_zero_limit,0,0.00022387211385683378,0.014962356560944329,0.014962356560944329,66.83439175686149,3.3496543915782725e-06,0.014962356560944329,1.0
h_zero_limit,0,0.00019952623149688788,0.01412537544622754,0.01412537544622754,70.79457843841381,2.818382931264452e-06,0.01412537544622754,1.0
h_zero_limit,0,0.00017782794100389227,0.01333521432163324,0.01333521432163324,74.98942093324558,2.3713737056616552e-06,0.01333521432163324,1.0
h_zero_limit,0,0.00015848931924611126,0.012589254117941668,0.012589254117941668,79.43282347242817,1.995262314968878e-06,0.012589254117941668,1.0
h_zero_limit,0,0.0001412537544622754,0.011885022274370183,0.011885022274370183,84.13951416451951,1.6788040181225598e-06,0.011885022274370183,1.0
h_zero_limit,0,0.0001258925411794166,0.011220184543019629,0.011220184543019629,89.12509381337459,1.4125375446227524e-06,0.011220184543019629,1.0
h_zero_limit,0,0.0001122018454301963,0.010592537251772886,0.010592537251772886,94.40608762859236,1.1885022274370178e-06,0.010592537251772886,1.0
h_zero_limit,0,0.0001,0.01,0.01,100.0,1.0000000000000002e-06,0.01,1.0
h_zero_limit,0,8.912509381337459e-05,0.009440608762859235,0.009440608762859235,105.92537251772887,8.413951416451955e-07,0.009440608762859235,1.0
h_zero_limit,0,7.943282347242806e-05,0.00891250938133745,0.00891250938133745,112.20184543019641,7.079457843841366e-07,0.00891250938133745,1.0
h_zero_limit,0,7.079457843841373e-05,0.008413951416451947,0.008413951416451947,118.85022274370189,5.956621435290097e-07,0.008413951416451947,1.0
h_zero_limit,0,6.309573444801929e-05,0.007943282347242814,0.007943282347242814,125.89254117941675,5.011872336272719e-07,0.007943282347242814,1.0
h_zero_limit,0,5.623413251903491e-05,0.007498942093324558,0.007498942093324558,133.3521432163324,4.2169650342858225e-07,0.007498942093324558,1.0
h_zero_limit,0,5.011872336272725e-05,0.00707945784384138,0.00707945784384138,141.2537544622754,3.548133892335757e-07,0.00707945784384138,1.0
h_zero_limit,0,4.466835921509626e-05,0.006683439175686142,0.006683439175686142,149.62356560944343,2.985382618917954e-07,0.006683439175686142,1.0
h_zero_limit,0,3.9810717055349695e-05,0.00630957344480193,0.00630957344480193,158.48931924611142,2.511886431509577e-07,0.00630957344480193,1.0
h_zero_limit,0,3.5481338923357534e-05,0.005956621435290104,0.005956621435290104,167.88040181225605,2.1134890398366456e-07,0.005956621435290104,1.0
h_zero_limit,0,3.1622776601683795e-05,0.005623413251903491,0.005623413251903491,177.82794100389228,1.778279410038923e-07,0.005623413251903491,1.0
h_zero_limit,0,2.818382931264455e-05,0.005308844442309884,0.005308844442309884,188.36490894898003,1.4962356560944344e-07,0.005308844442309884,1.0
h_zero_limit,0,2.511886431509577e-05,0.005011872336272719,0.005011872336272719,199.52623149688807,1.2589254117941648e-07,0.005011872336272719,1.0
h_zero_limit,0,2.238721138568338e-05,0.004731512589614803,0.004731512589614803,211.34890398366477,1.0592537251772876e-07,0.004731512589614803,1.0
h_zero_limit,0,1.9952623149688786e-05,0.0044668359215096305,0.0044668359215096305,223.872113856834,8.912509381337448e-08,0.0044668359215096305,1.0
h_zero_limit,0,1.778279410038923e-05,0.004216965034285823,0.004216965034285823,237.13737056616552,7.498942093324559e-08,0.004216965034285823,1.0
h_zero_limit,0,1.5848931924611107e-05,0.003981071705534969,0.003981071705534969,251.18864315095823,6.309573444801916e-08,0.003981071705534969,1.0
h_zero_limit,0,1.4125375446227526e-05,0.0037583740428844396,0.0037583740428844396,266.0725059798811,5.308844442309874e-08,0.0037583740428844396,1.0
h_zero_limit,0,1.2589254117941661e-05,0.0035481338923357532,0.0035481338923357532,281.8382931264455,4.4668359215096253e-08,0.0035481338923357532,1.0
h_zero_limit,0,1.122018454301963e-05,0.003349654391578276,0.003349654391578276,298.538261891796,3.7583740428844394e-08,0.003349654391578276,1.0
h_zero_limit,0,1e-05,0.0031622776601683794,0.0031622776601683794,316.2277660168379,3.16227766016838e-08,0.0031622776601683794,1.0
h_zero_limit,0,8.91250938133744e-06,0.002985382618917957,0.002985382618917957,334.9654391578279,2.660725059798803e-08,0.002985382618917957,1.0
h_zero_limit,0,7.943282347242805e-06,0.002818382931264452,0.002818382931264452,354.81338923357566,2.238721138568335e-08,0.002818382931264452,1.0
h_zero_limit,0,7.079457843841373e-06,0.0026607250597988083,0.0026607250597988083,375.8374042884443,1.8836490894897983e-08,0.0026607250597988083,1.0
h_zero_limit,0,6.30957344480193e-06,0.0025118864315095794,0.0025118864315095794,398.1071705534973,1.5848931924611123e-08,0.0025118864315095794,1.0
h_zero_limit,0,5.623413251903491e-06,0.0023713737056616554,0.0023713737056616554,421.6965034285822,1.3335214321633242e-08,0.0023713737056616554,1.0
h_zero_limit,0,5.011872336272715e-06,0.0022387211385683377,0.0022387211385683377,446.6835921509635,1.1220184543019607e-08,0.0022387211385683377,1.0
h_zero_limit,0,4.466835921509625e-06,0.0021134890398366453,0.0021134890398366453,473.1512589614808,9.440608762859216e-09,0.0021134890398366453,1.0
