h,speed_m_s,radius_m,r0_m,u0_m_s
0.001,197418.3378888314,5.190176710256651e-09,0.001,1.0
0.001,205134.94679106714,4.995318920365685e-09,0.001,1.0
0.001,213153.1794106684,4.807776788572846e-09,0.001,1.0
0.001,221484.8254946635,4.627275658917846e-09,0.001,1.0
0.001,230142.13562298944,4.453551187007052e-09,0.001,1.0
0.001,239137.83922134535,4.2863489528804975e-09,0.001,1.0
0.001,248485.16327812057,4.125424088413126e-09,0.001,1.0
0.001,258197.85179292966,3.970540918704744e-09,0.001,1.0
0.001,268290.1859853359,3.821472616933532e-09,0.001,1.0
0.001,278777.00529349386,3.6780008721674993e-09,0.001,1.0
0.001,289673.7291935693,3.539915569647584e-09,0.001,1.0
0.001,300996.3798720375,3.4070144830739685e-09,0.001,1.0
0.001,312761.6057841775,3.2791029784451635e-09,0.001,1.0
0.001,324986.7061334212,3.1559937290159333e-09,0.001,1.0
0.001,337689.6563075312,3.0375064409568412e-09,0.001,1.0
0.001,350889.13430902833,2.9234675893133465e-09,0.001,1.0
0.001,364604.54821871064,2.8137101638781533e-09,0.001,1.0
0.001,378856.064732666,2.70807342460421e-09,0.001,1.0
0.001,393664.6388147168,2.606402666200544e-09,0.001,1.0
0.001,409052.0445079195,2.5085489915658916e-09,0.001,1.0
0.001,425040.9069504003,2.4143690937285457e-09,0.001,1.0
0.001,441654.73564262013,2.3237250459728462e-09,0.001,1.0
0.001,458917.95901497843,2.2364840998451826e-09,0.001,1.0
0.001,476855.960346572,2.1525184907434857e-09,0.001,1.0
0.001,495495.1150879457,2.071705250805651e-09,0.001,1.0
0.001,514862.829642685,1.993926028822757e-09,0.001,1.0
0.001,534987.5816649033,1.9190669169133896e-09,0.001,1.0
0.001,555898.9619318452,1.847018283705265e-09,0.001,1.0
0.001,577627.7178532059,1.7776746137797728e-09,0.001,1.0
0.001,600205.7986811082,1.7109343531443519e-09,0.001,1.0
0.001,623666.4024872475,1.6466997605064158e-09,0.001,1.0
0.001,648044.0249762406,1.5848767641309394e-09,0.001,1.0
0.001,673374.5102069924,1.525374824072169e-09,0.001,1.0
0.001,699695.1032966168,1.4681067995776184e-09,0.001,1.0
0.001,727044.5051844502,1.4129888214701905e-09,0.001,1.0
0.001,755462.929536637,1.3599401693215563e-09,0.001,1.0
0.001,784992.1618749937,1.3088831532368708e-09,0.001,1.0
0.001,815675.6210170782,1.2597430000776795e-09,0.001,1.0
0.001,847558.4229177883,1.212447743956503e-09,0.001,1.0
0.001,880687.4470063993,1.1669281208425568e-09,0.001,1.0
0.001,915111.4051165305,1.1231174671244185e-09,0.001,1.0
0.001,950880.913110446,1.08095162198097e-09,0.001,1.0
0.001,988048.5653029489,1.0403688334177169e-09,0.001,1.0
0.001,1026669.0117943574,1.0013096678308068e-09,0.001,1.0
0.001,1066799.0388262086,9.637169229663815e-10,0.001,1.0
0.001,1108497.6522779076,9.275355441476856e-10,0.001,1.0
0.001,1151826.1644270266,8.927125436473816e-10,0.001,1.0
0.001,1196848.28410089,8.591969230868481e-10,0.001,1.0
0.001,1243630.2103519314,8.269395987489368e-10,0.001,1.0
0.001,1292240.7297946364,7.958933296947218e-10,0.001,1.0
0.001,1342751.3177471124,7.660126485790274e-10,0.001,1.0
0.001,1395236.2433260665,7.372537950633724e-10,0.001,1.0
0.001,1449772.678649695,7.095746517288328e-10,0.001,1.0
0.001,1506440.8123090216,6.829346823949765e-10,0.001,1.0
0.001,1565323.9672746034,6.572948727545053e-10,0.001,1.0
0.001,1626508.7234118779,6.326176732367133e-10,0.001,1.0
0.001,1690085.0447853894,6.088669440160145e-10,0.001,1.0
0.001,1756146.411938984,5.860079020850971e-10,0.001,1.0
0.001,1824789.959346568,5.640070703150931e-10,0.001,1.0
0.001,1896116.618235437,5.428322284282465e-10,0.001,1.0
0.001,1970231.2649922783,5.224523658112199e-10,0.001,1.0
0.001,2047242.8753699518,5.028376360999753e-10,0.001,1.0
0.001,2127264.684721904,4.83959313469684e-10,0.001,1.0
0.001,2210414.3544996954,4.657897505656911e-10,0.001,1.0
0.001,2296814.145258586,4.483023380138715e-10,0.001,1.0
0.001,2386591.096425421,4.3147146545114976e-10,0.001,1.0
0.001,2479877.2130932882,4.15272484019037e-10,0.001,1.0
0.001,2576809.6601174553,3.9968167026532113e-10,0.001,1.0
0.001,2677530.9637981015,3.8467619140100267e-10,0.001,1.0
0.001,2782189.2214463456,3.702340718616147e-10,0.001,1.0
0.001,2890938.3191416506,3.5633416112394667e-10,0.001,1.0
0.001,3003938.1580009265,3.4295610273105034e-10,0.001,1.0
0.001,3121354.88929186,3.3008030448014834e-10,0.001,1.0
0.001,3243361.158736349,3.176879097298044e-10,0.001,1.0
0.001,3370136.3603630792,3.0576076978431886e-10,0.001,1.0
0.001,3501866.900282688,2.9428141731491337e-10,0.001,1.0
0.001,3638746.47077316,2.8323304077878337e-10,0.001,1.0
0.001,3780976.335078674,2.725994597985468e-10,0.001,1.0
0.001,3928765.6233404377,2.62365101466036e-10,0.001,1.0
0.001,4082331.640094869,2.5251497753573434e-10,0.001,1.0
0.001,4241900.183791015,2.430346624744491e-10,0.001,1.0
0.001,4407705.878797279,2.3391027233507543e-10,0.001,1.0
0.001,4579992.52038534,2.2512844442352618e-10,0.001,1.0
0.001,4759013.43319883,2.1667631772902016e-10,0.001,1.0
0.001,4945031.843733534,2.0854151408910596e-10,0.001,1.0
0.001,5138321.2673770515,2.0071212006180552e-10,0.001,1.0
0.001,5339165.910576909,1.9317666947834328e-10,0.001,1.0
0.001,5547861.0887283515,1.859241266509165e-10,0.001,1.0
0.001,5764713.660396532,1.7894387021089745e-10,0.001,1.0
0.001,5990042.478511217,1.722256775538099e-10,0.001,1.0
0.001,6224178.859197802,1.657597098682992e-10,0.001,1.0
0.001,6467467.068933614,1.5953649772716405e-10,0.001,1.0
0.001,6720264.830746174,1.5354692721935668e-10,0.001,1.0
0.001,6982943.850197342,1.4778222660263464e-10,0.001,1.0
0.001,7255890.361927125,1.4223395345731953e-10,0.001,1.0
0.001,7539505.697560346,1.368939823223524e-10,0.001,1.0
0.001,7834206.875811658,1.3175449279553288e-10,0.001,1.0
0.001,8140427.21565611,1.2680795808051843e-10,0.001,1.0
0.001,8458616.973467313,1.2204713396381214e-10,0.001,1.0
0.001,8789244.005059581,1.1746504820559131e-10,0.001,1.0
0.001,9132794.453607867,1.1305499032884389e-10,0.001,1.0
0.001,9489773.46445684,1.0881050179185633e-10,0.001,1.0
0.001,9860705.92786996,1.047253665296622e-10,0.001,1.0
0.001,10246137.250811107,1.0079360185059746e-10,0.001,1.0
0.001,10646634.158892974,9.700944967463272e-11,0.001,1.0
0.001,11062785.529672055,9.336736810065041e-11,0.001,1.0
0.001,11495203.258514771,8.98620232903136e-11,0.001,1.0
0.001,11944523.158308575,8.648828165664641e-11,0.001,1.0
0.001,12411405.894340258,8.324120234588278e-11,0.001,1.0
0.001,12896537.955716765,8.011603000157094e-11,0.001,1.0
0.001,13400632.664756129,7.710818780034194e-11,0.001,1.0
0.001,13924431.225833489,7.421327074914018e-11,0.001,1.0
0.001,14468703.815223549,7.142703923409754e-11,0.001,1.0
0.001,15034250.71354281,6.874541281160822e-11,0.001,1.0
0.001,15621903.482455812,6.616446423250875e-11,0.001,1.0
0.001,16232526.187376305,6.368041369060936e-11,0.001,1.0
0.001,16867016.667960867,6.128962328715872e-11,0.001,1.0
0.001,17526307.85826274,5.898859170313078e-11,0.001,1.0
0.001,18211369.158487845,5.677394907153447e-11,0.001,1.0
0.001,18923207.86036884,5.464245204223304e-11,0.001,1.0
0.001,19662870.628254235,5.2590979032049707e-11,0.001,1.0
0.001,20431445.03808914,5.0616525653201135e-11,0.001,1.0
0.001,21230061.17655166,4.8716200313362283e-11,0.001,1.0
0.001,22059893.302695073,4.688721998092214e-11,0.001,1.0
0.001,22922161.574540287,4.512690610922696e-11,0.001,1.0
0.001,23818133.84315592,4.3432680713840314e-11,0.001,1.0
0.001,24749127.516865432,4.1802062597078503e-11,0.001,1.0
0.001,25716511.498320866,4.023266371429021e-11,0.001,1.0
0.001,26721708.197292913,3.872218567655777e-11,0.001,1.0
0.001,27766195.622135334,3.726841638470079e-11,0.001,1.0
0.001,28851509.553000525,3.5869226789651344e-11,0.001,1.0
0.001,29979245.8,3.4522567774454986e-11,0.001,1.0
0.005,1.0,0.001,0.001,1.0
0.005,1.0390875993828967,0.0009627481903582031,0.001,1.0
0.005,1.0797030391913112,0.0009268840780379948,0.001,1.0
0.005,1.121906039039717,0.000892355968802911,0.001,1.0
0.005,1.1657586528389539,0.0008591140941203438,0.001,1.0
0.005,1.2113253600382683,0.0008271105394255879,0.001,1.0
0.005,1.258673160433787,0.000796299175058182,0.001,1.0
0.005,1.3078716726828274,0.0007666355897709947,0.001,1.0
0.005,1.3589932366688926,0.0007380770267162189,0.001,1.0
0.005,1.4121130198678724,0.0007105823218160028,0.001,1.0
0.005,1.4673091278718402,0.000684111844428887,0.001,1.0
0.005,1.524662719232962,0.0006586274402265236,0.001,1.0
0.005,1.5842581247963778,0.0006340923761983412,0.001,1.0
0.005,1.6461829716975178,0.0006104712877048859,0.001,1.0
0.005,1.7105283122061767,0.0005877301275035208,0.001,1.0
0.005,1.7773887576067942,0.0005658361166730106,0.001,1.0
0.005,1.8468626173117928,0.0005447576973662541,0.001,1.0
0.005,1.919052043412524,0.0005244644873230629,0.001,1.0
0.005,1.9940631808803622,0.0005049272360774215,0.001,1.0
0.005,2.0720063236387984,0.00048611778279610663,0.001,1.0
0.005,2.15299607673602,0.0004680090156878937,0.001,1.0
0.005,2.2371515248564258,0.0004505748329248436,0.001,1.0
0.005,2.3245964074188503,0.0004337901050193428,0.001,1.0
0.005,2.4154593005189593,0.00041763063860266716,0.001,1.0
0.005,2.509873805983336,0.00040207314155285854,0.001,1.0
0.005,2.607978747813238,0.0003870951894216523,0.001,1.0
0.005,2.7099183763068706,0.00037267519311206154,0.001,1.0
0.005,2.8158425801603038,0.0003587923677600311,0.001,1.0
0.005,2.9259071068589115,0.0003454267027753048,0.001,1.0
0.005,3.0402737916833824,0.0003325589329983256,0.001,1.0
0.005,3.159110795667023,0.0003201705109315929,0.001,1.0
0.005,3.28259285285424,0.00030824358000545234,0.001,1.0
0.005,3.410901527223766,0.00029676094883978324,0.001,1.0
0.005,3.5442254796543984,0.0002857060664644847,0.001,1.0
0.005,3.6827607453257842,0.0002750629984630431,0.001,1.0
0.005,3.826711021962137,0.00026481640400479595,0.001,1.0
0.005,3.9762879693427076,0.0002549515137327841,0.001,1.0
0.005,4.131711520519406,0.0002454541084753225,0.001,1.0
0.005,4.293210205199169,0.0002363104987506027,0.001,1.0
0.005,4.461021485766557,0.00022750750503478719,0.001,1.0
0.005,4.635392106440695,0.00021903243876515116,0.001,1.0
0.005,4.816578456079889,0.00021087308405089324,0.001,1.0
0.005,5.004846945167431,0.0002030176800652507,0.001,1.0
0.005,5.20047439753285,0.00019545490409354077,0.001,1.0
0.005,5.403748457384625,0.0001881738552126925,0.001,1.0
0.005,5.61496801225282,0.00018116403857874625,0.001,1.0
0.005,5.83444363246354,0.0001744153502996716,0.001,1.0
0.005,6.062498027791366,0.00016791806287170093,0.001,1.0
0.005,6.299466521961276,0.00016166281115818508,0.001,1.0
0.005,6.545697545697666,0.0001556405788907626,0.001,1.0
0.005,6.801553149045507,0.00014984268567338482,0.001,1.0
0.005,7.067409533716877,0.00014426077447046427,0.001,1.0
0.005,7.343657606245667,0.00013888679956111234,0.001,1.0
0.005,7.630703552763759,0.00013371301494210337,0.001,1.0
0.005,7.928969436243836,0.0001287319631628494,0.001,1.0
0.005,8.238893817086966,0.00012393646457629212,0.001,1.0
0.005,8.560932397967486,0.00011931960699021878,0.001,1.0
0.005,8.895558693883299,0.00011487473570408518,0.001,1.0
0.005,9.243264728396852,0.00011059544391698484,0.001,1.0
0.005,9.604561757090488,0.00010647556349293928,0.001,1.0
0.005,9.979981019299931,0.00010250915607019728,0.001,1.0
0.005,10.370074519231242,9.869050450172899e-05,0.001,1.0
0.005,10.775415837609737,9.501410461457767e-05,0.001,1.0
0.005,11.196600975054345,9.147465727618964e-05,0.001,1.0
0.005,11.634249228417417,8.806706075628848e-05,0.001,1.0
0.005,12.089004101378572,8.478640337328261e-05,0.001,1.0
0.005,12.561534250631452,8.162795641460852e-05,0.001,1.0
0.005,13.052534469054667,7.858716732080265e-05,0.001,1.0
0.005,13.562726707312525,7.565965312348005e-05,0.001,1.0
0.005,14.092861135387675,7.284119412775974e-05,0.001,1.0
0.005,14.643717245606503,7.01277278300313e-05,0.001,1.0
0.005,15.216104998779183,6.751534306229521e-05,0.001,1.0
0.005,15.810866015139553,6.500027435463799e-05,0.001,1.0
0.005,16.428874811835982,6.257889650771446e-05,0.001,1.0
0.005,17.07104008879279,6.024771936741536e-05,0.001,1.0
0.005,17.738306064832887,5.8003382794188e-05,0.001,1.0
0.005,18.43165386602629,5.5842651819758594e-05,0.001,1.0
0.005,19.15210296830574,5.376241198427583e-05,0.001,1.0
0.005,19.900712696470862,5.1759664847153714e-05,0.001,1.0
0.005,20.67858378178464,4.983152366514433e-05,0.001,1.0
0.005,21.4868599804527,4.79752092314097e-05,0.001,1.0
0.005,22.326729755365026,4.618804586959586e-05,0.001,1.0
0.005,23.19942802357293,4.4467457577135084e-05,0.001,1.0
0.005,24.106237972070694,4.2810964312216983e-05,0.001,1.0
0.005,25.048492944551764,4.121617841907651e-05,0.001,1.0
0.005,26.027578401913726,3.9680801186446714e-05,0.001,1.0
0.005,27.044933959394662,3.820261953421522e-05,0.001,1.0
0.005,28.102055503336377,3.677950282350864e-05,0.001,1.0
0.005,29.200497390686714,3.540939978560737e-05,0.001,1.0
0.005,30.34187473447519,3.4090335565263626e-05,0.001,1.0
0.005,31.527865778622388,3.2820408874161465e-05,0.001,1.0
0.005,32.76021436557492,3.1597789250415256e-05,0.001,1.0
0.005,34.04073250039434,3.042071442015715e-05,0.001,1.0
0.005,35.3713030150701,2.9287487757410002e-05,0.001,1.0
0.005,36.7538823369742,2.8196475838584504e-05,0.001,1.0
0.005,38.19050336552797,2.7146106088076025e-05,0.001,1.0
0.005,39.68327846131089,2.6134864511567003e-05,0.001,1.0
0.005,41.234402552006536,2.5161293513767953e-05,0.001,1.0
0.005,42.846156359752456,2.4223989797451698e-05,0.001,1.0
0.005,44.520909754639405,2.3321602340752206e-05,0.001,1.0
0.005,46.26112523929085,2.2452830449812806e-05,0.001,1.0
0.005,48.069361569646276,2.1616421883976837e-05,0.001,1.0
0.005,49.94827751727222,2.0811171050818144e-05,0.001,1.0
0.005,51.90063577873309,2.003591726841021e-05,0.001,1.0
0.005,53.92930703776984,1.92895430923286e-05,0.001,1.0
0.005,56.03727418625941,1.8570972704975926e-05,0.001,1.0
0.005,58.22763671016145,1.7879170364907155e-05,0.001,1.0
0.005,60.503615246901084,1.7213138913920385e-05,0.001,1.0
0.005,62.8685563208889,1.657191833976122e-05,0.001,1.0
0.005,65.32593726414088,1.5954584392369023e-05,0.001,1.0
0.005,67.87937132923385,1.5360247251670515e-05,0.001,1.0
0.005,70.53261300211382,1.4788050245000355e-05,0.001,1.0
0.005,73.28956352256932,1.4237168612300264e-05,0.001,1.0
0.005,76.15427662048687,1.3706808317316695e-05,0.001,1.0
0.005,79.13096447632275,1.3196204903083418e-05,0.001,1.0
0.005,82.22400391455547,1.2704622390039603e-05,0.001,1.0
0.005,85.43794283922533,1.2231352215194939e-05,0.001,1.0
0.005,88.77750692102383,1.177571221081273e-05,0.001,1.0
0.005,92.24760654576514,1.1337045621138945e-05,0.001,1.0
0.005,95.85334403445708,1.0914720155759913e-05,0.001,1.0
0.005,99.6000211455869,1.0508127078224066e-05,0.001,1.0
0.005,103.49314687065367,1.0116680328614236e-05,0.001,1.0
0.005,107.53844553440906,9.73981567880579e-06,0.001,1.0
0.005,111.74186521171748,9.376989919192723e-06,0.001,1.0
0.005,116.10958647341073,9.02768007570991e-06,0.001,1.0
0.005,120.6480314739972,8.691382656022525e-06,0.001,1.0
0.005,125.3638733945879,8.367612923796354e-06,0.001,1.0
0.005,130.26404625492373,8.055904200002856e-06,0.001,1.0
0.005,135.35575510893128,7.755807190251806e-06,0.001,1.0
0.005,140.64648663879865,7.466889337182063e-06,0.001,1.0
0.005,146.14402016314793,7.188734196976996e-06,0.001,1.0
0.005,151.856439075491,6.920940839105735e-06,0.001,1.0
0.005,157.79214272978703,6.6631232684252265e-06,0.001,1.0
0.005,163.95985879057778,6.414909868810025e-06,0.001,1.0
0.005,170.3686560658602,6.175942867507831e-06,0.001,1.0
0.005,177.02795784156504,5.945877819448813e-06,0.001,1.0
0.005,183.94755573724842,5.724383110765325e-06,0.001,1.0
0.005,191.13762410336923,5.511139480806375e-06,0.001,1.0
0.005,198.6087349813204,5.3058395619579815e-06,0.001,1.0
0.005,206.37187364821412,5.108187436606009e-06,0.001,1.0
0.005,214.43845476927328,4.917898210602946e-06,0.001,1.0
0.005,222.82033918158203,4.734697602623829e-06,0.001,1.0
0.005,231.52985133387284,4.558321548819415e-06,0.001,1.0
0.005,240.57979740799286,4.388515822196695e-06,0.001,1.0
0.005,249.9834841486949,4.225035666178208e-06,0.001,1.0
0.005,259.7547384294398,4.067645441811936e-06,0.001,1.0
0.005,269.9079275829788,3.916118288123236e-06,0.001,1.0
0.005,280.45798052661013,3.7702357951193074e-06,0.001,1.0
0.005,291.4204097131705,3.6297876889748356e-06,0.001,1.0
0.005,302.8113339400385,3.494571528945005e-06,0.001,1.0
0.005,314.6475020496872,3.3643924155691037e-06,0.001,1.0
0.005,326.94631755663454,3.239062709744019e-06,0.001,1.0
0.005,339.7258642370019,3.118401762262788e-06,0.001,1.0
0.005,353.0049327183061,3.0022356534283317e-06,0.001,1.0
0.005,366.80304810858564,2.8903969423670046e-06,0.001,1.0
0.005,381.1404987054794,2.7827244256807155e-06,0.001,1.0
0.005,396.0383658274765,2.67906290508968e-06,0.001,1.0
0.005,411.518554811198,2.5792629637308806e-06,0.001,1.0
0.005,427.6038272202867,2.4831807507898392e-06,0.001,1.0
0.005,444.3178343132666,2.390677774155243e-06,0.001,1.0
0.005,461.68515181957974,2.301620700797538e-06,0.001,1.0
0.005,479.73131607493525,2.2158811645838074e-06,0.001,1.0
0.005,498.48286156910206,2.133335581251889e-06,0.001,1.0
0.005,517.967359961355,2.053864970277024e-06,0.001,1.0
0.005,538.2134606209411,1.9773547833743067e-06,0.001,1.0
0.005,559.2509327521748,1.9036947393897526e-06,0.001,1.0
0.005,581.110709166103,1.8327786653419161e-06,0.001,1.0
0.005,603.8249317630986,1.7645043433850514e-06,0.001,1.0
0.005,627.4269987932595,1.6987733634731484e-06,0.001,1.0
0.005,651.9516139641041,1.6354909815124906e-06,0.001,1.0
0.005,677.4348374677659,1.574565982798311e-06,0.001,1.0
0.005,703.9141390027236,1.51591055053866e-06,0.001,1.0
0.005,731.4284528680187,1.4594401392760027e-06,0.001,1.0
0.005,760.0182352109756,1.4050733530240948e-06,0.001,1.0
0.005,789.7255235125983,1.3527318279444802e-06,0.001,1.0
0.005,820.593998398107,1.3023401193934919e-06,0.001,1.0
0.005,852.6690478635015,1.2538255931769708e-06,0.001,1.0
0.005,885.9978340125859,1.2071183208559296e-06,0.001,1.0
0.005,920.629362402584,1.1621509789522784e-06,0.001,1.0
0.005,956.6145541003077,1.1188587519093205e-06,0.001,1.0
0.005,994.0063205548288,1.0771792386671364e-06,0.001,1.0
0.005,1032.859641396743,1.037052362718212e-06,0.001,1.0
0.005,1073.2316452784212,9.984202855136578e-07,0.001,1.0
0.005,1115.181693874111,9.612273230951948e-07,0.001,1.0
0.005,1158.7714691634035,9.254198658327573e-07,0.001,1.0
0.005,1204.065064126393,8.909463011520184e-07,0.001,1.0
0.005,1251.1290769839072,8.577569391404406e-07,0.001,1.0
0.005,1300.0327091213474,8.258039409246503e-07,0.001,1.0
0.005,1350.8478668401442,7.950412497158798e-07,0.001,1.0
0.005,1403.6492670864322,7.654245244240877e-07,0.001,1.0
0.005,1458.514547312403,7.369110757450783e-07,0.001,1.0
0.005,1515.524379631877,7.094598046284911e-07,0.001,1.0
0.005,1574.7625894379407,6.830311430379643e-07,0.001,1.0
0.005,1636.3162786570638,6.575869969180948e-07,0.001,1.0
0.005,1700.2759538209232,6.330906912859811e-07,0.001,1.0
0.005,1766.7356591442478,6.095069173682025e-07,0.001,1.0
0.005,1835.793114804356,5.868016817070435e-07,0.001,1.0
0.005,1907.5498606257086,5.649422571626065e-07,0.001,1.0
0.005,1982.1114053807464,5.438971357401782e-07,0.001,1.0
0.005,2059.587381926539,5.236359831748667e-07,0.001,1.0
0.005,2140.0917084053526,5.041295952080416e-07,0.001,1.0
0.005,2223.742755746162,4.853498554925548e-07,0.001,1.0
0.005,2310.663521713386,4.672696950660727e-07,0.001,1.0
0.005,2400.981811758792,4.4986305333409096e-07,0.001,1.0
0.005,2494.830426942441,4.3310484050641163e-07,0.001,1.0
0.005,2592.347359199028,4.1697090143292616e-07,0.001,1.0
0.005,2693.6759942367094,4.0143798078657846e-07,0.001,1.0
0.005,2798.9653223667597,3.8648368954332933e-07,0.001,1.0
0.005,2908.3701575740515,3.72086472710802e-07,0.001,1.0
0.005,3022.051365150478,3.5822557825909134e-07,0.001,1.0
0.005,3140.1760982260153,3.448810272089608e-07,0.001,1.0
0.005,3262.9180435452213,3.3203358483430534e-07,0.001,1.0
0.005,3390.4576768505412,3.1966473293737426e-07,0.001,1.0
0.005,3522.9825282479414,3.077566431567957e-07,0.001,1.0
0.005,3660.6874579450414,2.9629215126992016e-07,0.001,1.0
0.005,3803.774942767191,2.8525473245245446e-07,0.001,1.0
0.005,3952.4553738727795,2.7462847745971427e-07,0.001,1.0
0.005,4106.947366105495,2.643980696951683e-07,0.001,1.0
0.005,4267.47807943847,2.5454876313322523e-07,0.001,1.0
0.005,4434.2835529828535,2.450663610644318e-07,0.001,1.0
0.005,4607.609052052014,2.3593719563245155e-07,0.001,1.0
0.005,4787.709428791631,2.2714810813333194e-07,0.001,1.0
0.005,4974.849496905955,2.1868643004865503e-07,0.001,1.0
0.005,5169.304421031219,2.105399647852383e-07,0.001,1.0
0.005,5371.360121328724,2.0269697009506786e-07,0.001,1.0
0.005,5581.313693892488,1.9514614115011764e-07,0.001,1.0
0.005,5799.473847589632,1.878765942476621e-07,0.001,1.0
0.005,6026.161357975801,1.80877851122599e-07,0.001,1.0
0.005,6261.709538953051,1.7413982384416287e-07,0.001,1.0
0.005,6506.46473286371,1.6765280027526396e-07,0.001,1.0
0.005,6760.7868197408325,1.6140743007349555e-07,0.001,1.0
0.005,7025.049746464029,1.5539471121362624e-07,0.001,1.0
0.005,7299.642076598735,1.4960597701215415e-07,0.001,1.0
0.005,7584.967561727369,1.4403288363522225e-07,0.001,1.0
0.005,7881.445735112435,1.3866739807188405e-07,0.001,1.0
0.005,8189.512528564548,1.335017865553869e-07,0.001,1.0
0.005,8509.620913422292,1.2852860341578572e-07,0.001,1.0
0.005,8842.241566586461,1.2374068034781505e-07,0.001,1.0
0.005,9187.863562587989,1.1913111607855171e-07,0.001,1.0
0.005,9546.99509270714,1.1469326641997863e-07,0.001,1.0
0.005,9920.164212201356,1.1042073469210582e-07,0.001,1.0
0.005,10307.919616740432,1.0630736250284809e-07,0.001,1.0
0.005,10710.831449190693,1.0234722087137026e-07,0.001,1.0
0.005,11129.492137934376,9.853460168210315e-08,0.001,1.0
0.005,11564.517267957064,9.48640094571111e-08,0.001,1.0
0.005,12016.546485983548,9.133015343495729e-08,0.001,1.0
0.005,12486.24444099364,8.792793994464195e-08,0.001,1.0
0.005,12974.301761500104,8.465246506362906e-08,0.001,1.0
0.005,13481.436071026445,8.14990075493697e-08,0.001,1.0
0.005,14008.393043276843,7.84630220341453e-08,0.001,1.0
0.005,14555.947498550619,7.554013247340917e-08,0.001,1.0
0.005,15124.904543012424,7.27261258381937e-08,0.001,1.0
0.005,15716.100752494263,7.001694604248377e-08,0.001,1.0
0.005,16330.405402568982,6.74086880968094e-08,0.001,1.0
0.005,16968.721746704905,6.489759247962365e-08,0.001,1.0
0.005,17631.988344379934,6.248003971836188e-08,0.001,1.0
0.005,18321.180441108976,6.015254517236162e-08,0.001,1.0
0.005,19037.311402412823,5.791175401013108e-08,0.001,1.0
0.005,19781.434203837765,5.575443637372318e-08,0.001,1.0
0.005,20554.642979216525,5.367748272324354e-08,0.001,1.0
0.005,21358.074629446586,5.167789935478649e-08,0.001,1.0
0.005,22192.910494152424,4.975280408533393e-08,0.001,1.0
0.005,23060.37808868831,4.78994220984016e-08,0.001,1.0
0.005,23961.75290903711,4.611508194443975e-08,0.001,1.0
0.005,24898.360307257484,4.4397211690229674e-08,0.001,1.0
0.005,25871.577440238605,4.2743335211718656e-08,0.001,1.0
0.005,26882.83529462621,4.115106862495625e-08,0.001,1.0
0.005,27933.62079089898,3.961811684998277e-08,0.001,1.0
0.005,29025.47896968736,3.814227030272086e-08,0.001,1.0
0.005,30160.01526355122,3.672140171009785e-08,0.001,1.0
0.005,31338.897857554926,3.535346304381337e-08,0.001,1.0
0.005,32563.860142112582,3.4036482568326916e-08,0.001,1.0
0.005,33836.70326170812,3.2768561998815305e-08,0.001,1.0
0.005,35159.29876323975,3.1547873764999945e-08,0.001,1.0
0.005,36533.59134788087,3.037265837690276e-08,0.001,1.0
0.005,37961.60173050526,2.9241221888731037e-08,0.001,1.0
0.005,39445.42961088036,2.8151933457238468e-08,0.001,1.0
0.005,40987.25676099666,2.7103222991040922e-08,0.001,1.0
0.005,42589.35023307446,2.6093578887499476e-08,0.001,1.0
0.005,44254.0656929627,2.512154585390912e-08,0.001,1.0
0.005,45983.850883833664,2.4185722809851655e-08,0.001,1.0
0.005,47781.24922526376,2.3284760867689787e-08,0.001,1.0
0.005,49648.90355299525,2.241736138829183e-08,0.001,1.0
0.005,51589.56000487475,2.1582274109183843e-08,0.001,1.0
0.005,53606.072058685255,2.0778295342431433e-08,0.001,1.0
0.005,55701.40472780578,2.000426623965413e-08,0.001,1.0
0.005,57878.638920870886,1.9259071121670734e-08,0.001,1.0
0.005,60140.97597183715,1.8541635870368448e-08,0.001,1.0
0.005,62491.742347120795,1.785092638047793e-08,0.001,1.0
0.005,64934.394536724314,1.718594706902263e-08,0.001,1.0
0.005,67472.52413654666,1.6545739440293418e-08,0.001,1.0
0.005,70109.8631293489,1.59293807042808e-08,0.001,1.0
0.005,72850.28937213853,1.5335982446573263e-08,0.001,1.0
0.005,75697.83229804484,1.4764689347803544e-08,0.001,1.0
0.005,78656.67884106442,1.4214677950798917e-08,0.001,1.0
0.005,81731.1795923932,1.36851554736563e-08,0.001,1.0
0.005,84925.85519739214,1.3175358667033277e-08,0.001,1.0
0.005,88245.40300259778,1.2684552714006547e-08,0.001,1.0
0.005,91694.70396254549,1.2212030170913031e-08,0.001,1.0
0.005,95278.82981656687,1.1757109947646312e-08,0.001,1.0
0.005,99003.05054610792,1.1319136325938909e-08,0.001,1.0
0.005,102872.84212353895,1.0897478014215478e-08,0.001,1.0
0.005,106893.8945638437,1.0491527237654271e-08,0.001,1.0
0.005,111072.12029103292,1.010069886214544e-08,0.001,1.0
0.005,115413.66283157784,9.72442955088366e-09,0.001,1.0
0.005,119924.90584765113,9.362176952379106e-09,0.001,1.0
0.005,124612.48252345582,9.01341891871624e-09,0.001,1.0
0.005,129483.28531844074,8.677652752934464e-09,0.001,1.0
0.005,134544.47610174937,8.35439448444453e-09,0.001,1.0
0.005,139803.49668279613,8.043178171437533e-09,0.001,1.0
0.005,145268.07975346153,7.743555229280068e-09,0.001,1.0
0.005,150946.26025798733,7.455093783928208e-09,0.001,1.0
0.005,156846.38720729816,7.177378049427555e-09,0.001,1.0
