peak_mach_exterior,radius_over_a,radius_m,temperature_ratio,density_ratio,pressure_ratio,density_deficit,pressure_deficit,incompressible_pressure_ratio,swirl_over_exterior_sound_speed,local_mach,mean_free_path_m,kn_temperature,kn_density,kn_pressure,shear_rate_s_inv,collision_shear_ratio,temperature_K,pressure_Pa
0.3,2.955,0.002955,0.9999921060074232,0.9999802651353987,0.9999723712986088,1.9734864601263642e-05,2.762870139117204e-05,0.9999723710259812,0.018564824336670165,0.018564897612396745,6.73011839119606e-08,3.13986030913347e-09,7.849650772833677e-09,1.0989511081967147e-08,18925.48384359776,2.737579300255702e-06,296.14766219409836,101297.20121254907
0.3,2.9587499999999998,0.00295875,0.9999922791421805,0.999980697967223,0.9999729772584317,1.9302032777040372e-05,2.702274156828239e-05,0.9999729769976318,0.018383409040115966,0.018383480008370638,6.730115794553203e-08,3.0748908998977644e-09,7.687227249744413e-09,1.0762118149642178e-08,18764.3266020627,2.714266554415345e-06,296.14771346795675,101297.26259627914
0.3,2.9625,0.0029625,0.9999924486920484,0.9999811218370376,0.9999735706716408,1.8878162962392273e-05,2.64293283591621e-05,0.9999735704221694,0.018203481301941396,0.0182035500323772,6.730113251677217e-08,3.0111763327856655e-09,7.527940831964165e-09,1.053911716474983e-08,18604.220276638418,2.6911058722419707e-06,296.1477636801501,101297.32270903721
0.3,2.96625,0.00296625,0.9999926147263187,0.9999815369180634,0.9999741517807369,1.8463081936669187e-05,2.5848219263073915e-05,0.9999741515421154,0.01802503224680837,0.01802509880707517,6.730110761528794e-08,2.9486943655145994e-09,7.3717359137865e-09,1.03204302793011e-08,18445.16155843385,2.6680967737086853e-06,296.14781285119926,101297.38157538864
0.3,2.9699999999999998,0.00297,0.9999927773130538,0.999981943380448,0.9999747208239192,1.805661955196255e-05,2.527917608079518e-05,0.9999747205956885,0.017848053014717386,0.017848117470516307,6.730108323087062e-08,2.8874231075117546e-09,7.218557768779388e-09,1.0105980876291143e-08,18287.147108346177,2.645238774454389e-06,296.1478610012609,101297.43921946302
0.3,2.97375,0.00297375,0.9999929365191067,0.9999823413913155,0.9999752780351534,1.765860868448062e-05,2.4721964846555515e-05,0.9999752778168733,0.017672534761457488,0.01767259717659395,6.730105935349303e-08,2.8273410152214875e-09,7.06835253805372e-09,9.895693553275207e-09,18130.173557621616,2.6225313858640576e-06,296.14790815013345,101297.49566496104
0.3,2.9775,0.0029775,0.9999930924101393,0.9999827311148134,0.9999758236442391,1.7268885186572965e-05,2.4176355760882986e-05,0.9999758234354876,0.017498468659049932,0.01749852909548538,6.730103597330651e-08,2.768426887458221e-09,6.921067218645554e-09,9.689494106103774e-09,17974.237508413327,2.599974115148611e-06,296.14795431726276,101297.55093516142
0.3,2.9812499999999997,0.00298125,0.9999932450506422,0.9999831127121606,0.9999763578768757,1.688728783939757e-05,2.364212312434954e-05,0.9999763576772479,0.017325845896185625,0.017325904414087896,6.730101308063822e-08,2.7106598608047032e-09,6.77664965201176e-09,9.487309512816464e-09,17819.335534336242,2.577566465424371e-06,296.1479995217477,101297.60505292751
0.3,2.985,0.002985,0.9999933945039531,0.9999834863416938,0.9999768809547278,1.6513658306223948e-05,2.3119045272206353e-05,0.9999768807638358,0.017154657678656014,0.017154714336448447,6.730099066598822e-08,2.6540194050554273e-09,6.6350485126385704e-09,9.289067917693997e-09,17665.46418101868,2.5553079357920546e-06,296.14804378234567,101297.65804071393
0.3,2.98875,0.00298875,0.9999935408322749,0.9999838521589136,0.99997739309549,1.61478410863673e-05,2.260690450990234e-05,0.999977392912962,0.01698489522977825,0.016984950084187527,6.730096872002681e-08,2.5984853187053445e-09,6.496213296763362e-09,9.094698615468706e-09,17512.61996665129,2.5331980214154083e-06,296.14808711747816,101297.70992057314
0.3,2.9924999999999997,0.0029925,0.9999936840966942,0.9999842103165303,0.9999778945129505,1.5789683469746037e-05,2.2105487049474864e-05,0.9999778943384295,0.016816549790813762,0.01681660289691653,6.730094723359171e-08,2.5440377244834703e-09,6.360094311208677e-09,8.904132035692148e-09,17360.79938253255,2.511236213599359e-06,296.148129545236,101297.76071416188
0.3,2.99625,0.0029962499999999998,0.9999938243571993,0.9999845609645079,0.9999783854170532,1.543903549205709e-05,2.16145829468051e-05,0.9999783852501974,0.016649612621380767,0.01664966403264905,6.73009261976854e-08,2.4906570649314025e-09,6.226642662328508e-09,8.71729972725991e-09,17209.998893611246,2.4894219998677388e-06,296.14817108338457,101297.81044274749
0.3,3.0,0.003,0.9999939616726977,0.9999849042501094,0.9999788660139602,1.5095749890563191e-05,2.1133986039729694e-05,0.9999788658544422,0.016484074999860758,0.01648412476820621,6.730090560347253e-08,2.4383240980266287e-09,6.0958102450665736e-09,8.534134343093202e-09,17060.21493902587,2.467754864040587e-06,296.1482117493694,101297.85912721418
