time,phase,vorticity_ratio,wx,wy
0.0,6.111379458936394,0.9852776423889411,0.16585739419148726,-0.041464348547871815
0.0,6.135923151542564,0.9891765099647809,0.14234946933563603,-0.035587367333909006
0.0,6.160466844148735,0.99247953459871,0.11875579848224561,-0.029688949620561404
0.0,6.1850105367549055,0.9951847266721969,0.09509059357641567,-0.023772648394103917
0.0,6.209554229361076,0.9972904566786902,0.07136810965268162,-0.017842027413170404
0.0,6.234097921967246,0.9987954562051724,0.0476026362483183,-0.011900659062079575
0.0,6.258641614573416,0.9996988186962042,0.023808488795856213,-0.005952122198964053
4.0,0.0,0.8810272994231082,-0.0,0.0
4.0,0.02454369260617026,0.8807619504723883,-0.0,0.08914769649542316
4.0,0.04908738521234052,0.8799660634565144,-0.0,0.17824169375192456
4.0,0.07363107781851078,0.8786401177880647,-0.0,0.26722832487699605
4.0,0.09817477042468103,0.8767849121671297,-0.0,0.3560539876514722
4.0,0.1227184630308513,0.8744015641002048,-0.0,0.44466517681750334
4.0,0.14726215563702155,0.8714915092270463,-0.0,0.5330085163081215
4.0,0.1718058482431918,0.8680565004558959,-0.0,0.6210307913989878
4.0,0.19634954084936207,0.864098606907594,-0.0,0.7086789807629522
4.0,0.22089323345553233,0.8596202126692192,-0.0,0.7959002884081192
4.0,0.2454369260617026,0.8546240153580024,-0.0,0.8826421754801775
4.0,0.2699806186678728,0.8491130244963843,-0.0,0.9688523919098435
4.0,0.2945243112740431,0.8430905596991904,-0.0,1.0544790078863473
4.0,0.3190680038802134,0.8365602486740205,-0.0,1.1394704451380102
4.0,0.3436116964863836,0.8295260250360518,-0.0,1.2237755080010662
4.0,0.36815538909255385,0.8219921259385773,-0.0,1.3073434142580158
4.0,0.39269908169872414,0.8139630895207026,-0.0,1.3901238257269355
