y,envelope,mean_wx,mean_wy,Qxx,Qxy,Qyy,exact_Qxx,exact_Qxy,exact_Qyy,pressure,force_x,force_y,direct_transport_force_x,direct_transport_force_y,projected_force_x,projected_force_y,projected_curl
2.061670178918302,0.8114413052696009,-1.5482407023093003e-16,1.6219664500383146e-16,0.33019072734445415,-0.3292184959488167,0.3292184959488169,0.33019072734445404,-0.3292184959488168,0.3292184959488168,-0.3292184959488168,-0.28625093675514496,0.28625093675514557,-0.28625093675513963,0.28625093675513913,-0.28625093675514496,1.1763593571467723e-17,-0.27744993201353546
2.110757564130642,0.7943589023227113,-1.5872719805187785e-16,1.6740081543176188e-16,0.3164226558101876,-0.3155030328496714,0.3155030328496714,0.31642265581018764,-0.3155030328496714,0.3155030328496714,-0.3155030328496714,-0.27253774285222987,0.2725377428522336,-0.2725377428522377,0.2725377428522391,-0.27253774285222987,1.1763593571467723e-17,-0.2810645755694483
2.1598449493429825,0.7777719067921592,-2.0122792321330962e-16,2.0383000842727483e-16,0.30332874664278353,-0.3024645694975556,0.30246456949755546,0.3033287466427838,-0.3024645694975556,0.3024645694975556,-0.3024645694975556,-0.25867748232012244,0.25867748232012383,-0.25867748232011856,0.25867748232011756,-0.25867748232012244,1.1763593571467723e-17,-0.28345744238625525
2.2089323345553233,0.7617202782030267,-1.1015494072452725e-16,1.1102230246251565e-16,0.290915319036132,-0.29010889111284804,0.2901088911128481,0.2909153190361322,-0.29010889111284816,0.29010889111284816,-0.29010889111284816,-0.24472778573368548,0.2447277857336778,-0.2447277857336784,0.24472778573367843,-0.24472778573368548,1.1763593571467723e-17,-0.28472527015768734
2.2580197197676637,0.7462426863345418,-1.4137996329210978e-16,1.3704315460216776e-16,0.2791860049051568,-0.2784390734538966,0.2784390734538966,0.27918600490515677,-0.2784390734538967,0.2784390734538967,-0.2784390734538967,-0.23074135891283082,0.23074135891283787,-0.23074135891283812,0.23074135891283856,-0.23074135891283082,1.1763593571467723e-17,-0.28497176518803874
2.3071071049800045,0.7313764180611926,-1.3444106938820255e-16,1.5959455978986625e-16,0.2681419931607162,-0.26745573244801013,0.26745573244801013,0.2681419931607162,-0.2674557324480102,0.2674557324480102,-0.2674557324480102,-0.21676567200820993,0.2167656720082097,-0.2167656720082075,0.2167656720082067,-0.21676567200820993,1.1763593571467723e-17,-0.284306324391537
2.356194490192345,0.717157287525381,-1.0516761073109393e-16,9.84455572616838e-17,0.2577822875253809,-0.257157287525381,0.2571572875253809,0.25778228752538096,-0.257157287525381,0.257157287525381,-0.257157287525381,-0.20284271247461788,0.20284271247461527,-0.2028427124746185,0.20284271247461955,-0.20284271247461788,1.1763593571467723e-17,-0.28284271247461906
2.405281875404685,0.7036195498580164,-5.193328406205566e-17,7.406690679144172e-17,0.24810397475849286,-0.2475402354711988,0.24754023547119886,0.24810397475849288,-0.24754023547119886,0.24754023547119886,-0.24754023547119886,-0.1890088038050298,0.18900880380503066,-0.1890088038050329,0.1890088038050321,-0.1890088038050298,1.1763593571467723e-17,-0.28069770768925395
2.454369260617026,0.6907958186549052,1.3444106938820255e-16,-1.3053794156725473e-16,0.23910250008429032,-0.23859943153555044,0.2385994315355505,0.23910250008429026,-0.23859943153555035,0.23859943153555035,-0.23859943153555035,-0.17529449123319846,0.1752944912331999,-0.17529449123319707,0.17529449123319707,-0.17529449123319846,1.1763593571467723e-17,-0.2779897298225143
2.5034566458293663,0.6787169874077421,1.3270634591222574e-16,-1.465841337200402e-16,0.23077194657463646,-0.2303283744979206,0.23032837449792065,0.23077194657463654,-0.23032837449792057,0.23032837449792057,-0.2303283744979206,-0.16172449493840266,0.16172449493839458,-0.16172449493840138,0.16172449493840135,-0.16172449493840266,1.1763593571467723e-17,-0.27483746423154404
